FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,MG_PER_M3,geom
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6e,Kangaroo Island,2010-12-14 08:30,NRSKAI,NRSKAI20101213,NRSKAI20101213_ZOOBIOWC,2010-12-13T22:00:00,-35.8322,136.4473,4.1552,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6d,Kangaroo Island,2011-02-23 10:30,NRSKAI,NRSKAI20110223,NRSKAI20110223_ZOOBIOWC,2011-02-23T00:00:00,-35.8322,136.4473,0.2758,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6c,Kangaroo Island,2011-03-20 09:40,NRSKAI,NRSKAI20110319,NRSKAI20110319_ZOOBIOWC,2011-03-19T23:10:00,-35.8322,136.4473,0.3183,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6b,Kangaroo Island,2011-04-28 07:35,NRSKAI,NRSKAI20110427,NRSKAI20110427_ZOOBIOWC,2011-04-27T22:05:00,-35.8322,136.4473,0.0018,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6a,Kangaroo Island,2011-07-19 09:00,NRSKAI,NRSKAI20110718,NRSKAI20110718_ZOOBIOWC,2011-07-18T23:30:00,-35.8322,136.4473,0.0106,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e69,Kangaroo Island,2011-10-26 14:40,NRSKAI,NRSKAI20111026,NRSKAI20111026_ZOOBIOWC,2011-10-26T04:10:00,-35.8322,136.4473,0.5941,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e68,Kangaroo Island,2011-11-15 11:30,NRSKAI,NRSKAI20111115,NRSKAI20111115_ZOOBIOWC,2011-11-15T01:00:00,-35.8322,136.4473,2.341,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e67,Kangaroo Island,2011-12-20 09:30,NRSKAI,NRSKAI20111219,NRSKAI20111219_ZOOBIOWC,2011-12-19T23:00:00,-35.8322,136.4473,0.3996,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e66,Kangaroo Island,2012-01-17 07:00,NRSKAI,NRSKAI20120116,NRSKAI20120116_ZOOBIOWC,2012-01-16T20:30:00,-35.8322,136.4473,3.4674,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e65,Kangaroo Island,2012-02-15 11:50,NRSKAI,NRSKAI20120215,NRSKAI20120215_ZOOBIOWC,2012-02-15T01:20:00,-35.8322,136.4473,1.6126,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e64,Kangaroo Island,2012-04-15 10:42,NRSKAI,NRSKAI20120415,NRSKAI20120415_ZOOBIOWC,2012-04-15T01:12:00,-35.8322,136.4473,1.7788,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e63,Kangaroo Island,2013-02-21 07:20,NRSKAI,NRSKAI20130220,NRSKAI20130220_ZOOBIOWC,2013-02-20T20:50:00,-35.8322,136.4473,4.1021,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e62,Kangaroo Island,2013-04-23 13:16,NRSKAI,NRSKAI20130423,NRSKAI20130423_ZOOBIOWC,2013-04-23T03:46:00,-35.8322,136.4473,1.8,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e61,Kangaroo Island,2013-05-07 07:55,NRSKAI,NRSKAI20130506,NRSKAI20130506_ZOOBIOWC,2013-05-06T22:25:00,-35.8322,136.4473,41.5553,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e60,Kangaroo Island,2013-08-28 08:55,NRSKAI,NRSKAI20130827,NRSKAI20130827_ZOOBIOWC,2013-08-27T23:25:00,-35.8322,136.4473,1.7187,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5f,Kangaroo Island,2014-01-22 15:15,NRSKAI,NRSKAI20140122,NRSKAI20140122_ZOOBIOWC,2014-01-22T04:45:00,-35.8322,136.4473,40.4696,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5e,Kangaroo Island,2014-03-13 14:00,NRSKAI,NRSKAI20140313,NRSKAI20140313_ZOOBIOWC,2014-03-13T03:30:00,-35.8322,136.4473,112.4089,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5d,Kangaroo Island,2014-05-07 13:45,NRSKAI,NRSKAI20140507,NRSKAI20140507_ZOOBIOWC,2014-05-07T04:15:00,-35.8322,136.4473,151.4676,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5c,Kangaroo Island,2014-07-13 16:13,NRSKAI,NRSKAI20140713,NRSKAI20140713_ZOOBIOWC,2014-07-13T06:43:00,-35.8322,136.4473,3.8793,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5b,Kangaroo Island,2014-10-29 11:00,NRSKAI,NRSKAI20141029,NRSKAI20141029_ZOOBIOWC,2014-10-29T00:30:00,-35.8322,136.4473,5.2125,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e5a,Kangaroo Island,2014-12-02 06:05,NRSKAI,NRSKAI20141201,NRSKAI20141201_ZOOBIOWC,2014-12-01T19:35:00,-35.8322,136.4473,45.9332,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e59,Kangaroo Island,2015-02-25 08:55,NRSKAI,NRSKAI20150224,NRSKAI20150224_ZOOBIOWC,2015-02-24T22:25:00,-35.8322,136.4473,9.693,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e58,Kangaroo Island,2015-04-09 07:11,NRSKAI,NRSKAI20150408,NRSKAI20150408_ZOOBIOWC,2015-04-08T21:41:00,-35.8322,136.4473,1.0114,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e57,Kangaroo Island,2015-06-30 07:35,NRSKAI,NRSKAI20150629,NRSKAI20150629_ZOOBIOWC,2015-06-29T22:05:00,-35.8322,136.4473,0.435,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e56,Kangaroo Island,2015-09-09 12:50,NRSKAI,NRSKAI20150909,NRSKAI20150909_ZOOBIOWC,2015-09-09T03:20:00,-35.8322,136.4473,15.8073,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e55,Kangaroo Island,2015-11-17 09:50,NRSKAI,NRSKAI20151116,NRSKAI20151116_ZOOBIOWC,2015-11-16T23:20:00,-35.8322,136.4473,6.521,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e54,Kangaroo Island,2016-02-24 07:55,NRSKAI,NRSKAI20160223,NRSKAI20160223_ZOOBIOWC,2016-02-23T21:25:00,-35.8322,136.4473,14.2372,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e53,Kangaroo Island,2016-05-26 07:35,NRSKAI,NRSKAI20160525,NRSKAI20160525_ZOOBIOWC,2016-05-25T22:05:00,-35.8322,136.4473,7.4943,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e52,Kangaroo Island,2016-09-15 11:18,NRSKAI,NRSKAI20160915,NRSKAI20160915_ZOOBIOWC,2016-09-15T01:48:00,-35.8322,136.4473,17.1193,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e51,Kangaroo Island,2016-11-18 12:45,NRSKAI,NRSKAI20161118,NRSKAI20161118_ZOOBIOWC,2016-11-18T02:15:00,-35.8322,136.4473,11.2243,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e50,Kangaroo Island,2017-03-15 12:27,NRSKAI,NRSKAI20170315,NRSKAI20170315_ZOOBIOWC,2017-03-15T01:57:00,-35.8322,136.4473,33.8991,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4f,Kangaroo Island,2017-05-18 11:15,NRSKAI,NRSKAI20170518,NRSKAI20170518_ZOOBIOWC,2017-05-18T01:45:00,-35.8322,136.4473,5.5945,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4e,Kangaroo Island,2017-09-08 15:00,NRSKAI,NRSKAI20170908,NRSKAI20170908_ZOOBIOWC,2017-09-08T05:30:00,-35.8322,136.4473,8.1654,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4d,Kangaroo Island,2017-11-29 14:50,NRSKAI,NRSKAI20171129,NRSKAI20171129_ZOOBIOWC,2017-11-29T04:20:00,-35.8322,136.4473,7.4404,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4c,Kangaroo Island,2018-03-07 12:20,NRSKAI,NRSKAI20180307,NRSKAI20180307_ZOOBIOWC,2018-03-07T01:50:00,-35.8322,136.4473,15.5492,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4b,Kangaroo Island,2018-05-16 08:15,NRSKAI,NRSKAI20180515,NRSKAI20180515_ZOOBIOWC,2018-05-15T22:45:00,-35.8322,136.4473,4.4416,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e4a,Kangaroo Island,2018-08-21 08:00,NRSKAI,NRSKAI20180820,NRSKAI20180820_ZOOBIOWC,2018-08-20T22:30:00,-35.8322,136.4473,21.0269,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e49,Kangaroo Island,2018-12-04 15:39,NRSKAI,NRSKAI20181204,NRSKAI20181204_ZOOBIOWC,2018-12-04T05:09:00,-35.8322,136.4473,10.7787,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e48,Maria Island,2009-04-21 11:45,NRSMAI,NRSMAI20090421,NRSMAI20090421_ZOOBIOWC,2009-04-21T01:45:00,-42.5967,148.2333,3.1385,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e47,Maria Island,2009-05-06 11:20,NRSMAI,NRSMAI20090506,NRSMAI20090506_ZOOBIOWC,2009-05-06T01:20:00,-42.5967,148.2333,4.0447,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e46,Maria Island,2009-06-01 11:20,NRSMAI,NRSMAI20090601,NRSMAI20090601_ZOOBIOWC,2009-06-01T01:20:00,-42.5967,148.2333,36.1235,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e45,Maria Island,2009-07-16 11:36,NRSMAI,NRSMAI20090716,NRSMAI20090716_ZOOBIOWC,2009-07-16T01:36:00,-42.5967,148.2333,2.1527,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e44,Maria Island,2009-08-20 11:30,NRSMAI,NRSMAI20090820,NRSMAI20090820_ZOOBIOWC,2009-08-20T01:30:00,-42.5967,148.2333,1.9405,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e43,Maria Island,2009-09-07 11:25,NRSMAI,NRSMAI20090907,NRSMAI20090907_ZOOBIOWC,2009-09-07T01:25:00,-42.5967,148.2333,0.5083,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e42,Maria Island,2009-10-13 11:00,NRSMAI,NRSMAI20091013,NRSMAI20091013_ZOOBIOWC,2009-10-13T00:00:00,-42.5967,148.2333,10.3084,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e41,Maria Island,2009-11-11 11:30,NRSMAI,NRSMAI20091111,NRSMAI20091111_ZOOBIOWC,2009-11-11T00:30:00,-42.5967,148.2333,32.5209,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e40,Maria Island,2009-12-07 11:10,NRSMAI,NRSMAI20091207,NRSMAI20091207_ZOOBIOWC,2009-12-07T00:10:00,-42.5967,148.2333,57.0983,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3f,Maria Island,2010-01-21 10:50,NRSMAI,NRSMAI20100120,NRSMAI20100120_ZOOBIOWC,2010-01-20T23:50:00,-42.5967,148.2333,7.6738,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3e,Maria Island,2010-03-30 11:40,NRSMAI,NRSMAI20100330,NRSMAI20100330_ZOOBIOWC,2010-03-30T00:40:00,-42.5967,148.2333,7.0638,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3d,Maria Island,2010-05-05 11:30,NRSMAI,NRSMAI20100505,NRSMAI20100505_ZOOBIOWC,2010-05-05T01:30:00,-42.5967,148.2333,8.7701,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3c,Maria Island,2010-05-27 11:30,NRSMAI,NRSMAI20100527,NRSMAI20100527_ZOOBIOWC,2010-05-27T01:30:00,-42.5967,148.2333,4.164,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3b,Maria Island,2010-06-15 11:10,NRSMAI,NRSMAI20100615,NRSMAI20100615_ZOOBIOWC,2010-06-15T01:10:00,-42.5967,148.2333,2.1439,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e3a,Maria Island,2010-07-22 11:10,NRSMAI,NRSMAI20100722,NRSMAI20100722_ZOOBIOWC,2010-07-22T01:10:00,-42.5967,148.2333,0.4907,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e39,Maria Island,2010-10-01 12:40,NRSMAI,NRSMAI20101001,NRSMAI20101001_ZOOBIOWC,2010-10-01T02:40:00,-42.5967,148.2333,2.7185,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e38,Maria Island,2010-10-27 12:50,NRSMAI,NRSMAI20101027,NRSMAI20101027_ZOOBIOWC,2010-10-27T01:50:00,-42.5967,148.2333,13.4468,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e37,Maria Island,2010-12-14 11:05,NRSMAI,NRSMAI20101214,NRSMAI20101214_ZOOBIOWC,2010-12-14T00:05:00,-42.5967,148.2333,26.4251,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e36,Maria Island,2011-01-19 10:30,NRSMAI,NRSMAI20110118,NRSMAI20110118_ZOOBIOWC,2011-01-18T23:30:00,-42.5967,148.2333,10.4542,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e35,Maria Island,2011-02-23 11:15,NRSMAI,NRSMAI20110223,NRSMAI20110223_ZOOBIOWC,2011-02-23T00:15:00,-42.5967,148.2333,8.8364,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e34,Maria Island,2011-03-29 10:30,NRSMAI,NRSMAI20110328,NRSMAI20110328_ZOOBIOWC,2011-03-28T23:30:00,-42.5967,148.2333,8.9292,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e33,Maria Island,2011-04-07 10:30,NRSMAI,NRSMAI20110407,NRSMAI20110407_ZOOBIOWC,2011-04-07T00:30:00,-42.5967,148.2333,4.2657,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e32,Maria Island,2011-05-31 11:38,NRSMAI,NRSMAI20110531,NRSMAI20110531_ZOOBIOWC,2011-05-31T01:38:00,-42.5967,148.2333,2.0378,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e31,Maria Island,2011-07-25 12:15,NRSMAI,NRSMAI20110725,NRSMAI20110725_ZOOBIOWC,2011-07-25T02:15:00,-42.5967,148.2333,0.2564,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e30,Maria Island,2011-08-12 10:55,NRSMAI,NRSMAI20110812,NRSMAI20110812_ZOOBIOWC,2011-08-12T00:55:00,-42.5967,148.2333,0.6542,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2f,Maria Island,2011-10-05 12:24,NRSMAI,NRSMAI20111005,NRSMAI20111005_ZOOBIOWC,2011-10-05T01:24:00,-42.5967,148.2333,11.9351,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2e,Maria Island,2011-10-26 11:00,NRSMAI,NRSMAI20111026,NRSMAI20111026_ZOOBIOWC,2011-10-26T00:00:00,-42.5967,148.2333,14.9233,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2d,Maria Island,2011-12-15 10:35,NRSMAI,NRSMAI20111214,NRSMAI20111214_ZOOBIOWC,2011-12-14T23:35:00,-42.5967,148.2333,6.9754,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2c,Maria Island,2012-01-19 12:00,NRSMAI,NRSMAI20120119,NRSMAI20120119_ZOOBIOWC,2012-01-19T01:00:00,-42.5967,148.2333,12.9252,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2b,Maria Island,2012-02-22 11:00,NRSMAI,NRSMAI20120222,NRSMAI20120222_ZOOBIOWC,2012-02-22T00:00:00,-42.5967,148.2333,2.5285,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e2a,Maria Island,2012-03-27 10:40,NRSMAI,NRSMAI20120326,NRSMAI20120326_ZOOBIOWC,2012-03-26T23:40:00,-42.5967,148.2333,3.8899,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e29,Maria Island,2012-04-12 10:45,NRSMAI,NRSMAI20120412,NRSMAI20120412_ZOOBIOWC,2012-04-12T00:45:00,-42.5967,148.2333,2.3472,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e28,Maria Island,2012-05-24 11:30,NRSMAI,NRSMAI20120524,NRSMAI20120524_ZOOBIOWC,2012-05-24T01:30:00,-42.5967,148.2333,31.3848,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e27,Maria Island,2012-06-21 11:00,NRSMAI,NRSMAI20120621,NRSMAI20120621_ZOOBIOWC,2012-06-21T01:00:00,-42.5967,148.2333,1.3261,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e26,Maria Island,2012-07-24 10:50,NRSMAI,NRSMAI20120724,NRSMAI20120724_ZOOBIOWC,2012-07-24T00:50:00,-42.5967,148.2333,1.7682,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e25,Maria Island,2012-08-20 11:15,NRSMAI,NRSMAI20120820,NRSMAI20120820_ZOOBIOWC,2012-08-20T01:15:00,-42.5967,148.2333,1.9494,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e24,Maria Island,2012-10-02 10:15,NRSMAI,NRSMAI20121002,NRSMAI20121002_ZOOBIOWC,2012-10-02T00:15:00,-42.5967,148.2333,11.3516,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e23,Maria Island,2012-10-18 10:52,NRSMAI,NRSMAI20121017,NRSMAI20121017_ZOOBIOWC,2012-10-17T23:52:00,-42.5967,148.2333,22.7208,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e22,Maria Island,2012-11-13 10:45,NRSMAI,NRSMAI20121112,NRSMAI20121112_ZOOBIOWC,2012-11-12T23:45:00,-42.5967,148.2333,17.1114,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e21,Maria Island,2013-01-30 10:33,NRSMAI,NRSMAI20130129,NRSMAI20130129_ZOOBIOWC,2013-01-29T23:33:00,-42.5967,148.2333,18.9591,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e20,Maria Island,2013-02-14 11:00,NRSMAI,NRSMAI20130214,NRSMAI20130214_ZOOBIOWC,2013-02-14T00:00:00,-42.5967,148.2333,9.8924,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1f,Maria Island,2013-03-14 10:00,NRSMAI,NRSMAI20130313,NRSMAI20130313_ZOOBIOWC,2013-03-13T23:00:00,-42.5967,148.2333,4.5176,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1e,Maria Island,2013-04-24 10:50,NRSMAI,NRSMAI20130424,NRSMAI20130424_ZOOBIOWC,2013-04-24T00:50:00,-42.5967,148.2333,8.3169,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1d,Maria Island,2013-06-11 11:55,NRSMAI,NRSMAI20130611,NRSMAI20130611_ZOOBIOWC,2013-06-11T01:55:00,-42.5967,148.2333,2.9926,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1c,Maria Island,2013-08-07 11:30,NRSMAI,NRSMAI20130807,NRSMAI20130807_ZOOBIOWC,2013-08-07T01:30:00,-42.5967,148.2333,2.8143,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1b,Maria Island,2013-08-21 11:21,NRSMAI,NRSMAI20130821,NRSMAI20130821_ZOOBIOWC,2013-08-21T01:21:00,-42.5967,148.2333,0.6763,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e1a,Maria Island,2013-09-24 11:40,NRSMAI,NRSMAI20130924,NRSMAI20130924_ZOOBIOWC,2013-09-24T01:40:00,-42.5967,148.2333,0.2172,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e19,Maria Island,2013-11-18 10:50,NRSMAI,NRSMAI20131117,NRSMAI20131117_ZOOBIOWC,2013-11-17T23:50:00,-42.5967,148.2333,8.5162,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e18,Maria Island,2013-12-17 11:05,NRSMAI,NRSMAI20131217,NRSMAI20131217_ZOOBIOWC,2013-12-17T00:05:00,-42.5967,148.2333,19.5647,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e17,Maria Island,2014-01-23 10:50,NRSMAI,NRSMAI20140122,NRSMAI20140122_ZOOBIOWC,2014-01-22T23:50:00,-42.5967,148.2333,20.3032,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e16,Maria Island,2014-02-05 11:05,NRSMAI,NRSMAI20140205,NRSMAI20140205_ZOOBIOWC,2014-02-05T00:05:00,-42.5967,148.2333,21.8655,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e15,Maria Island,2014-03-19 10:55,NRSMAI,NRSMAI20140318,NRSMAI20140318_ZOOBIOWC,2014-03-18T23:55:00,-42.5967,148.2333,41.0826,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e14,Maria Island,2014-04-08 11:03,NRSMAI,NRSMAI20140408,NRSMAI20140408_ZOOBIOWC,2014-04-08T01:03:00,-42.5967,148.2333,4.6845,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e13,Maria Island,2014-05-16 10:20,NRSMAI,NRSMAI20140516,NRSMAI20140516_ZOOBIOWC,2014-05-16T00:20:00,-42.5967,148.2333,7.835,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e12,Maria Island,2014-06-19 11:30,NRSMAI,NRSMAI20140619,NRSMAI20140619_ZOOBIOWC,2014-06-19T01:30:00,-42.5967,148.2333,1.2919,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e11,Maria Island,2014-07-03 11:30,NRSMAI,NRSMAI20140703,NRSMAI20140703_ZOOBIOWC,2014-07-03T01:30:00,-42.5967,148.2333,0.7025,POINT (148.23333 -42.59667)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e10,Maria Island,2014-08-07 12:00,NRSMAI,NRSMAI20140807,NRSMAI20140807_ZOOBIOWC,2014-08-07T02:00:00,-42.5967,148.2333,0.1857,POINT (148.23333 -42.59667)
